title,link,published,source,pub_date
"Chemical Synthesis of Pseudomonas aeruginosa, Staphylococcus aureus, and Acinetobacter baumannii Capsular Polysaccharide Fragments as Leads for Cross‐Protection",https://onlinelibrary.wiley.com/doi/10.1002/anie.202524231?af=R,2025-12-22 05:21:45 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:21:45+00:00
An Effective Single‐Atom Catalytic Descriptor for Accelerating Sulfur Reduction Reaction in Lithium‐Sulfur Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202515380?af=R,2025-12-22 05:22:05 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 05:22:05+00:00
Beyond Rigid Frameworks: A Dynamic 2D Supramolecular Organic Network of Luminescent Radicals in Water,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202513006?af=R,2025-12-22 05:24:07 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 05:24:07+00:00
Inside Front Cover: Insight into the Behavior of Interstitial Electrons in CuZn Alloy‐Functionalized Covalent Organic Framework Catalysts for Enhanced CO2 Electroreduction,https://onlinelibrary.wiley.com/doi/10.1002/anie.2025-m1212103300?af=R,2025-12-22 05:24:44 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:24:44+00:00
Outside Back Cover: Thiosulfonate‐Derived BODIPY “Stick and Glue” Strategy for Fluorescent Thiol Labeling,https://onlinelibrary.wiley.com/doi/10.1002/anie.2025-m1212101500?af=R,2025-12-22 05:25:56 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:25:56+00:00
'New reservoirs will help address water shortage',https://www.bbc.com/news/articles/c04vxgv05keo?at_medium=RSS&at_campaign=rss,2025-12-22 05:28:30 UTC,BBC News,2025-12-22 05:28:30+00:00
Dual Circularly Polarized Luminescence from Chiral Boron‐Embedded Polycyclic Aromatic Hydrocarbons,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522746?af=R,2025-12-22 05:31:51 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:31:51+00:00
Inside Back Cover: Thiosulfonate‐Derived BODIPY “Stick and Glue” Strategy for Fluorescent Thiol Labeling,https://onlinelibrary.wiley.com/doi/10.1002/anie.2025-m1212103900?af=R,2025-12-22 05:34:46 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:34:46+00:00
This fish seems to use its bizarre skull like a drum,https://www.science.org/content/article/fish-seems-use-its-bizarre-skull-drum,2025-12-22 05:35:00 UTC,Latest News from Science Magazine,2025-12-22 05:35:00+00:00
Potential‐Tailored Aryl–Sodium Reagent with Moderate Ionic Binding Strength Enables Precise yet Fast Hard Carbon Presodiation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202519792?af=R,2025-12-22 05:36:53 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:36:53+00:00
Backbone Asymmetry Modification in Amphipathic Conjugated Polymers Enables Record n‐Type Organic Thermoelectrics,https://onlinelibrary.wiley.com/doi/10.1002/anie.202518464?af=R,2025-12-22 05:36:57 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:36:57+00:00
Rationally Tailoring Simple Non‐Fused Ring Electron Acceptors Toward Zwitterionic Interlayers for Organic Photovoltaics: The Effect of Synergetic Sidechains Engineering,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525358?af=R,2025-12-22 05:37:52 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:37:52+00:00
Light‐Induced Orthogonal Reactivity of Photoinitiators from One‐Electron Reduction to Nanocomposites,https://onlinelibrary.wiley.com/doi/10.1002/anie.202512534?af=R,2025-12-22 05:39:38 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:39:38+00:00
Laser‐Induced Size‐Focusing Synthesis of High‐Quality Colloidal Quantum Dots,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517547?af=R,2025-12-22 05:41:14 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:41:14+00:00
Activity Breakthrough in CO2 Photoreduction to C2H6 via Accelerated Electron Accumulation from H2O Photooxidation to H2O2,https://onlinelibrary.wiley.com/doi/10.1002/anie.202521909?af=R,2025-12-22 05:42:37 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:42:37+00:00
Building Topological‐Disordered High‐Entropy Amorphous Oxides for Adaptive Compensation During Alternating CO2 Redox Cycling,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523507?af=R,2025-12-22 05:44:07 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:44:07+00:00
Amorphization Strategy to Circumvent the Oxo Wall for Generating Active Co(IV)═O Species in Fenton‐Like Reactions,https://onlinelibrary.wiley.com/doi/10.1002/anie.202519413?af=R,2025-12-22 05:45:12 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:45:12+00:00
"Dual Co/Photoredox‐Catalyzed Regio‐ and Stereoselective Synthesis of Highly Functional 1,3‐Dienes",https://onlinelibrary.wiley.com/doi/10.1002/anie.202522561?af=R,2025-12-22 05:46:07 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:46:07+00:00
Targeting the Spliceosomal Protein USP39 Through Allosteric Ligands and PROTAC‐Induced Degradation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202516809?af=R,2025-12-22 05:47:27 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:47:27+00:00
Harnessing Photoenzymatic Systems for Intermolecular C–H Fluorination,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524744?af=R,2025-12-22 05:48:02 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:48:02+00:00
Tin—Tin π Bonding as a Conduit for Alkali‐Metal Reduction,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524068?af=R,2025-12-22 05:49:08 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:49:08+00:00
Metal‐Mediated Nitrogen Doping of Carbon Supports Boosts Hydrogen Production from Ammonia,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522937?af=R,2025-12-22 05:50:19 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:50:19+00:00
"Synthesis of Perdeuterated Pentane and THF Under Mild Conditions by Silica‐Supported Ta/M (M = Co, Ir) Heterobimetallic Catalysts",https://onlinelibrary.wiley.com/doi/10.1002/anie.202522721?af=R,2025-12-22 05:51:55 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:51:55+00:00
Unimolecular Micellization Strategy for Achieving NIR‐II Excited Fluorophores with Enhanced Brightness in Aqueous Media,https://onlinelibrary.wiley.com/doi/10.1002/anie.202514722?af=R,2025-12-22 05:53:10 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:53:10+00:00
Boosting Array‐based Diagnosis of Urinary Tract Infections via a Heterobifunctional Bridge‐Driven Strategy,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523348?af=R,2025-12-22 05:54:32 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 05:54:32+00:00
In Situ Electrochemical Polymerization Enabling High‐Performance Quasi‐Solid‐State Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202504413?af=R,2025-12-22 06:06:29 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:06:29+00:00
Demystifying Tunneled Niobium Molybdenum Oxide With Near‐Zero‐Strain for Hydrogen Bond‐Assisted Ammonium Ion Storage,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521722?af=R,2025-12-22 06:06:38 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 06:06:38+00:00
Breaking the Durability–Power Trade‐Off: Boron‐Directed Faceted O3 Cathodes for High‐Rate Sodium‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202505657?af=R,2025-12-22 06:07:22 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:07:22+00:00
Wearable Thermoelectric Generators for In Vivo Modulation of Insulin Release,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202505245?af=R,2025-12-22 06:07:53 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:07:53+00:00
Improving Ionic Conformality Across Polymer Electrolyte|Electrode Interfaces,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202515865?af=R,2025-12-22 06:07:53 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 06:07:53+00:00
Understanding Phosphonic‐Acid Molecules Based Hole Transport Layers in Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202505937?af=R,2025-12-22 06:09:29 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:09:29+00:00
Metalla‐Aromatic Complexes Enhancing the High Temperature Energy Storage Performance of Polycarbonate Polymer,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202504632?af=R,2025-12-22 06:10:10 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:10:10+00:00
Decoding Short‐Range Order in Amorphous Two‐Dimensional Nanosheets for Efficient and Durable Ampere‐Level Seawater Electrolysis: A Case Study of Amorphous Ni(OH)2,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202504584?af=R,2025-12-22 06:10:37 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:10:37+00:00
Giant Bidirectional Electrocaloric Effects in Single Relaxor Ferroelectric Film by Manipulating Symmetry‐Conforming Defect Dipole States,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202506036?af=R,2025-12-22 06:22:00 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-12-22 06:22:00+00:00
Kennedy ‘deeply committed to ending animal experimentation’,https://www.science.org/content/article/kennedy-deeply-committed-ending-animal-experimentation,2025-12-22 08:05:00 UTC,Latest News from Science Magazine,2025-12-22 08:05:00+00:00
"Field‐Free, Deterministic Giant Spin‐Orbit Torque Switching of 1.3 T Perpendicular Magnetization With Symmetry‐Lifted Topological Surface States",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519678?af=R,2025-12-22 08:08:46 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 08:08:46+00:00
Charge‐Transfer‐Coupled J‐Aggregation Enhances ROS Generation via Efficient Intermolecular Electron Transfer for Photodynamic Therapy,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202513693?af=R,2025-12-22 08:11:12 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 08:11:12+00:00
Dynamic Optical Lattices Through Conducting Polymer‐Gated Confinement,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520674?af=R,2025-12-22 08:14:55 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 08:14:55+00:00
[ASAP] Ligand Engineering Unlock Triplet Sensitized-Upconversion Luminescence of Near-Infrared AgAuSe Quantum Dots,http://dx.doi.org/10.1021/acsenergylett.5c03813,2025-12-22 09:53:39 UTC,ACS Energy Letters: Latest Articles (ACS Publications),2025-12-22 09:53:39+00:00
Will NIH’s new director reform his agency—or destroy it?,https://www.science.org/content/article/will-nih-s-new-director-reform-his-agency-or-destroy-it,2025-12-22 10:00:00 UTC,Latest News from Science Magazine,2025-12-22 10:00:00+00:00
"[ASAP] Self-Healing, Methyl-Copolymerized Polyaniline Electrodes with Enhanced Durability and Capacitance",http://dx.doi.org/10.1021/acsenergylett.5c03356,2025-12-22 10:19:50 UTC,ACS Energy Letters: Latest Articles (ACS Publications),2025-12-22 10:19:50+00:00
[ASAP] When Core Orbitals Act as Valence Orbitals: Linear and Bent Geometries of MX2 for X a Halogen and M an Alkaline Earth,http://dx.doi.org/10.1021/jacs.5c16443,2025-12-22 10:43:21 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-22 10:43:21+00:00
[ASAP] Anti-Thermal-Quenching Phosphors Based on Metal Halides,http://dx.doi.org/10.1021/acsenergylett.5c03473,2025-12-22 11:28:15 UTC,ACS Energy Letters: Latest Articles (ACS Publications),2025-12-22 11:28:15+00:00
[ASAP] A Concise Total Synthesis of (+)-Pedrolide,http://dx.doi.org/10.1021/jacs.5c17555,2025-12-22 11:35:38 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-22 11:35:38+00:00
Deer urine glows like holiday lights in the breeding season,https://www.science.org/content/article/deer-urine-glows-holiday-lights-breeding-season,2025-12-22 11:40:00 UTC,Latest News from Science Magazine,2025-12-22 11:40:00+00:00
Sun’s gravitational lens could reveal alien planets’ surfaces,https://www.science.org/content/article/sun-s-gravitational-lens-could-reveal-alien-planets-surfaces,2025-12-22 12:45:12 UTC,Latest News from Science Magazine,2025-12-22 12:45:12+00:00
'Year of octopus' declared after warmer seas lead to record UK numbers,https://www.bbc.com/news/articles/c709gz3k9k9o?at_medium=RSS&at_campaign=rss,2025-12-22 12:49:25 UTC,BBC News,2025-12-22 12:49:25+00:00
Hen cages and pig farrowing crates face ban,https://www.bbc.com/news/articles/c93wxd27dvko?at_medium=RSS&at_campaign=rss,2025-12-22 13:06:29 UTC,BBC News,2025-12-22 13:06:29+00:00
Inside Back Cover: Tailored Core‐Shell Nanocarrier for Therapeutic Drug Delivery via Visible Light Activation,https://onlinelibrary.wiley.com/doi/10.1002/anie.2025-m1212102600?af=R,2025-12-22 13:56:44 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 13:56:44+00:00
Localization of Photothermal Effect Enables Impetus Transition from Heating to Solar Energy for Liquid‐Phase Reaction with Superior Productivity,https://onlinelibrary.wiley.com/doi/10.1002/anie.202519227?af=R,2025-12-22 14:03:04 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 14:03:04+00:00
Catechol‐Functionalized Self‐Assembled Monolayer for Highly Efficient Sn─Pb and All‐Perovskite Tandem Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202517139?af=R,2025-12-22 14:04:29 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:04:29+00:00
Metallopolymer Films of a Manganese(II) Chelate with Hexadentate Ligand for High‐Performance Electrochromism,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525500?af=R,2025-12-22 14:05:30 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 14:05:30+00:00
Bidirectional Photoregulated Chromism in Pyridinium Derivatives via Secondary Excitation‐Driven Electron Transfer,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523781?af=R,2025-12-22 14:11:37 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 14:11:37+00:00
[ASAP] Chemoenzymatic Synthesis of Structurally Diverse Terpenoids from Farnesyl Pyrophosphates Modified at the Central Alkene Unit,http://dx.doi.org/10.1021/jacs.5c14636,2025-12-22 14:14:13 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-22 14:14:13+00:00
Dipoles Effect in Fe–N–C Catalyst by High‐Energy p Orbitals for Enhanced Acidic Oxygen Reduction Reaction,https://onlinelibrary.wiley.com/doi/10.1002/anie.202520210?af=R,2025-12-22 14:15:13 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-22 14:15:13+00:00
[ASAP] Reversible Photoswitching of Donor–Acceptor Stenhouse Adducts in Water,http://dx.doi.org/10.1021/jacs.5c19813,2025-12-22 14:17:34 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-22 14:17:34+00:00
[ASAP] From Optoelectronics to Radiation Detection: Light Yield Challenges in Perovskite Scintillators,http://dx.doi.org/10.1021/acsenergylett.5c03188,2025-12-22 14:32:49 UTC,ACS Energy Letters: Latest Articles (ACS Publications),2025-12-22 14:32:49+00:00
[ASAP] Correction to “A Data Science-Guided Approach for the Development of Nickel-Catalyzed Homo-Diels–Alder Reactions”,http://dx.doi.org/10.1021/jacs.5c18763,2025-12-22 14:35:47 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-22 14:35:47+00:00
[ASAP] MnSi2Te4: A van der Waals Antiferromagnetic Semiconductor with Large Negative Magnetoresistance,http://dx.doi.org/10.1021/jacs.5c13595,2025-12-22 14:36:51 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-12-22 14:36:51+00:00
A Gradient Enamel‐Mimetic Composite via Crisscross Assembly of Aligned Hybrid Nanowires for Excellent Mechanical Performance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202503537?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
How Does a Delicate Insect Wing Resist Damage? Chitin Orientation Is Adapted to the Mechanical Demands at the Nanoscale,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202503941?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Nature‐Inspired Design Strategies for Efficient Atmospheric Water Harvesting,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519362?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Automated Label‐Free Assay for Viral Detection and Inhibitor Screening via Biomembrane‐Functionalized Microelectrode Arrays,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202501985?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
"Bioinspired Superwetting Nanomaterials and Beyond: Ultralow Energy Consumption in High‐Efficiency Bio‐Synthesis, Energy Conversion, and Information Transmission",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202518469?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
"Biological and Biologically Inspired Functional Nanostructures: Insights into Structural, Optical, Thermal, and Sensing Applications",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202509281?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Nanostructured Protein Surfaces Inspired by Spider Silk,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508959?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Bio‐Inspired Controllable Liquid Transfer: From Fundamentals in Micro‐Patterning to Applications in Optoelectronics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202505085?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Engineering Biomimetic Nanofluidics Toward High‐Performance Osmotic Energy Harvesting,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202506029?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Bionic Recognition Technologies Inspired by Biological Mechanosensory Systems,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202418108?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
"Superwetting Catalysts: Principle, Design, and Synthesis",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202506058?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
Tribology in Nature: Inspirations for Advanced Lubrication Materials,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202420626?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
"Self‐Sustained, Continuous Jumping of a Light‐Driven Electronics‐Free Insect‐Scale Soft Robot",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519669?af=R,2025-12-22 14:45:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-12-22 14:45:16+00:00
